lon,lat,ele,time,extensions,event,date,hrminsec
-79.5480302721262,8.940801601856947,50.400001525878906,2016-01-31T12:48:54.000Z,93,Bike,2016-01-31,2016-01-31T12:48:54Z
-79.54812129959464,8.94079590216279,50.599998474121094,2016-01-31T12:48:55.000Z,93,Bike,2016-01-31,2016-01-31T12:48:55Z
-79.54821366816759,8.940790118649602,50.79999923706055,2016-01-31T12:48:56.000Z,93,Bike,2016-01-31,2016-01-31T12:48:56Z
-79.54830536618829,8.940784502774477,50.79999923706055,2016-01-31T12:48:57.000Z,93,Bike,2016-01-31,2016-01-31T12:48:57Z
-79.54839714802802,8.940779976546764,50.79999923706055,2016-01-31T12:48:58.000Z,93,Bike,2016-01-31,2016-01-31T12:48:58Z
-79.54848884604871,8.940775282680988,50.79999923706055,2016-01-31T12:48:59.000Z,94,Bike,2016-01-31,2016-01-31T12:48:59Z
-79.54858113080263,8.940770253539085,50.599998474121094,2016-01-31T12:49:00.000Z,94,Bike,2016-01-31,2016-01-31T12:49:00Z
-79.5486740861088,8.940764805302024,50.599998474121094,2016-01-31T12:49:01.000Z,94,Bike,2016-01-31,2016-01-31T12:49:01Z
-79.54876888543367,8.940759357064962,50.79999923706055,2016-01-31T12:49:02.000Z,95,Bike,2016-01-31,2016-01-31T12:49:02Z
-79.54886293038726,8.940755585208535,51,2016-01-31T12:49:03.000Z,95,Bike,2016-01-31,2016-01-31T12:49:03Z
-79.54895705915987,8.940752986818552,51.20000076293945,2016-01-31T12:49:04.000Z,94,Bike,2016-01-31,2016-01-31T12:49:04Z
-79.54905118793249,8.940750220790505,51.20000076293945,2016-01-31T12:49:05.000Z,96,Bike,2016-01-31,2016-01-31T12:49:05Z
-79.54914506524801,8.94074602983892,51.599998474121094,2016-01-31T12:49:06.000Z,95,Bike,2016-01-31,2016-01-31T12:49:06Z
-79.54923835583031,8.940742257982492,51.400001525878906,2016-01-31T12:49:07.000Z,94,Bike,2016-01-31,2016-01-31T12:49:07Z
-79.54933147877455,8.940739743411541,51.400001525878906,2016-01-31T12:49:08.000Z,87,Bike,2016-01-31,2016-01-31T12:49:08Z
-79.54942460171878,8.940735971555114,51.400001525878906,2016-01-31T12:49:09.000Z,89,Bike,2016-01-31,2016-01-31T12:49:09Z
-79.54951805993915,8.940731948241591,51.20000076293945,2016-01-31T12:49:10.000Z,90,Bike,2016-01-31,2016-01-31T12:49:10Z
-79.54961076378822,8.940731026232243,51.20000076293945,2016-01-31T12:49:11.000Z,91,Bike,2016-01-31,2016-01-31T12:49:11Z
-79.54970304854214,8.9407280087471,51.20000076293945,2016-01-31T12:49:12.000Z,91,Bike,2016-01-31,2016-01-31T12:49:12Z
-79.54979977570474,8.940726164728403,51.20000076293945,2016-01-31T12:49:13.000Z,94,Bike,2016-01-31,2016-01-31T12:49:13Z
