lon,lat,ele,time,extensions,event,date,hrminsec
-79.53451269306242,8.91851152293384,42,2016-01-31T15:18:54.000Z,84,Run,2016-01-31,2016-01-31T15:18:54Z
-79.53465174883604,8.91867027617991,42.20000076293945,2016-01-31T15:19:00.000Z,84,Run,2016-01-31,2016-01-31T15:19:00Z
-79.53479792922735,8.918811595067382,42.400001525878906,2016-01-31T15:19:06.000Z,83,Run,2016-01-31,2016-01-31T15:19:06Z
-79.53495064750314,8.918961463496089,42.400001525878906,2016-01-31T15:19:12.000Z,84,Run,2016-01-31,2016-01-31T15:19:12Z
-79.5350940618664,8.919113846495748,42.400001525878906,2016-01-31T15:19:18.000Z,84,Run,2016-01-31,2016-01-31T15:19:18Z
-79.5352185331285,8.91924636438489,42.599998474121094,2016-01-31T15:19:23.000Z,84,Run,2016-01-31,2016-01-31T15:19:23Z
-79.53536085784435,8.919401681050658,42.400001525878906,2016-01-31T15:19:29.000Z,84,Run,2016-01-31,2016-01-31T15:19:29Z
-79.53548700548708,8.919545011594892,42.400001525878906,2016-01-31T15:19:34.000Z,84,Run,2016-01-31,2016-01-31T15:19:34Z
-79.5356366224587,8.91969739459455,42.400001525878906,2016-01-31T15:19:40.000Z,84,Run,2016-01-31,2016-01-31T15:19:40Z
-79.53577752225101,8.919839803129435,42.20000076293945,2016-01-31T15:19:46.000Z,84,Run,2016-01-31,2016-01-31T15:19:46Z
-79.53590794466436,8.919981960207224,42.400001525878906,2016-01-31T15:19:52.000Z,84,Run,2016-01-31,2016-01-31T15:19:52Z
-79.53605848364532,8.920138534158468,42.20000076293945,2016-01-31T15:19:58.000Z,83,Run,2016-01-31,2016-01-31T15:19:58Z
-79.53620558604598,8.92029644921422,42.20000076293945,2016-01-31T15:20:04.000Z,84,Run,2016-01-31,2016-01-31T15:20:04Z
-79.53635503537953,8.920451430603862,42,2016-01-31T15:20:10.000Z,84,Run,2016-01-31,2016-01-31T15:20:10Z
-79.53647498041391,8.920593420043588,42.20000076293945,2016-01-31T15:20:15.000Z,84,Run,2016-01-31,2016-01-31T15:20:15Z
-79.53661034815013,8.920756112784147,42,2016-01-31T15:20:21.000Z,84,Run,2016-01-31,2016-01-31T15:20:21Z
-79.53674655407667,8.920908411964774,42.20000076293945,2016-01-31T15:20:27.000Z,84,Run,2016-01-31,2016-01-31T15:20:27Z
-79.53688284382224,8.921070015057921,42.400001525878906,2016-01-31T15:20:33.000Z,84,Run,2016-01-31,2016-01-31T15:20:33Z
-79.53701754100621,8.921233713626862,42,2016-01-31T15:20:39.000Z,84,Run,2016-01-31,2016-01-31T15:20:39Z
-79.53713396564126,8.921374529600143,42.20000076293945,2016-01-31T15:20:44.000Z,83,Run,2016-01-31,2016-01-31T15:20:44Z
-79.53727738000453,8.921536803245544,42,2016-01-31T15:20:50.000Z,84,Run,2016-01-31,2016-01-31T15:20:50Z
-79.53741040080786,8.921699160709977,42.20000076293945,2016-01-31T15:20:56.000Z,84,Run,2016-01-31,2016-01-31T15:20:56Z
-79.53754551708698,8.921857327222824,42.400001525878906,2016-01-31T15:21:02.000Z,84,Run,2016-01-31,2016-01-31T15:21:02Z
-79.53768365085125,8.922023959457874,42.599998474121094,2016-01-31T15:21:08.000Z,84,Run,2016-01-31,2016-01-31T15:21:08Z
-79.53780451789498,8.922163099050522,42.79999923706055,2016-01-31T15:21:13.000Z,84,Run,2016-01-31,2016-01-31T15:21:13Z
-79.53794089145958,8.922317577525973,42.599998474121094,2016-01-31T15:21:19.000Z,86,Run,2016-01-31,2016-01-31T15:21:19Z
-79.53808112069964,8.922474402934313,42.599998474121094,2016-01-31T15:21:25.000Z,84,Run,2016-01-31,2016-01-31T15:21:25Z
-79.53821900300682,8.922631982713938,42.599998474121094,2016-01-31T15:21:31.000Z,84,Run,2016-01-31,2016-01-31T15:21:31Z
-79.53835470601916,8.922792579978704,42.599998474121094,2016-01-31T15:21:37.000Z,84,Run,2016-01-31,2016-01-31T15:21:37Z
-79.53848537988961,8.92295066267252,42.79999923706055,2016-01-31T15:21:43.000Z,84,Run,2016-01-31,2016-01-31T15:21:43Z
-79.53860339708626,8.923099441453815,42.599998474121094,2016-01-31T15:21:48.000Z,84,Run,2016-01-31,2016-01-31T15:21:48Z
-79.53872820362449,8.92326196655631,42.79999923706055,2016-01-31T15:21:54.000Z,84,Run,2016-01-31,2016-01-31T15:21:54Z
-79.53885946422815,8.923419043421745,42.599998474121094,2016-01-31T15:22:00.000Z,84,Run,2016-01-31,2016-01-31T15:22:00Z
-79.53898888081312,8.923578383401036,42.599998474121094,2016-01-31T15:22:06.000Z,84,Run,2016-01-31,2016-01-31T15:22:06Z
-79.53910547308624,8.923721630126238,42.599998474121094,2016-01-31T15:22:11.000Z,84,Run,2016-01-31,2016-01-31T15:22:11Z
-79.53924050554633,8.923891866579652,42.599998474121094,2016-01-31T15:22:17.000Z,84,Run,2016-01-31,2016-01-31T15:22:17Z
-79.53935173340142,8.924040477722883,42.599998474121094,2016-01-31T15:22:22.000Z,84,Run,2016-01-31,2016-01-31T15:22:22Z
-79.53948073089123,8.924210546538234,42.599998474121094,2016-01-31T15:22:28.000Z,83,Run,2016-01-31,2016-01-31T15:22:28Z
-79.53960704617202,8.92437944188714,42.599998474121094,2016-01-31T15:22:34.000Z,84,Run,2016-01-31,2016-01-31T15:22:34Z
-79.53973403200507,8.924540374428034,42.599998474121094,2016-01-31T15:22:40.000Z,84,Run,2016-01-31,2016-01-31T15:22:40Z
-79.53985230065882,8.924682950600982,42.79999923706055,2016-01-31T15:22:45.000Z,84,Run,2016-01-31,2016-01-31T15:22:45Z
-79.53997149132192,8.92484019510448,42.79999923706055,2016-01-31T15:22:51.000Z,84,Run,2016-01-31,2016-01-31T15:22:51Z
-79.5400935318321,8.925008587539196,42.79999923706055,2016-01-31T15:22:57.000Z,84,Run,2016-01-31,2016-01-31T15:22:57Z
-79.54020786099136,8.925156192854047,43,2016-01-31T15:23:02.000Z,84,Run,2016-01-31,2016-01-31T15:23:02Z
-79.54032906331122,8.925329446792603,42.79999923706055,2016-01-31T15:23:08.000Z,84,Run,2016-01-31,2016-01-31T15:23:08Z
-79.54045152291656,8.925495240837336,42.79999923706055,2016-01-31T15:23:14.000Z,83,Run,2016-01-31,2016-01-31T15:23:14Z
-79.54056836664677,8.925639409571886,42.599998474121094,2016-01-31T15:23:19.000Z,83,Run,2016-01-31,2016-01-31T15:23:19Z
-79.54070046544075,8.925807299092412,42.599998474121094,2016-01-31T15:23:25.000Z,84,Run,2016-01-31,2016-01-31T15:23:25Z
-79.54081152565777,8.925956413149834,42.599998474121094,2016-01-31T15:23:30.000Z,84,Run,2016-01-31,2016-01-31T15:23:30Z
-79.54093180596828,8.926129080355167,42.400001525878906,2016-01-31T15:23:36.000Z,84,Run,2016-01-31,2016-01-31T15:23:36Z
-79.54106608405709,8.92629336565733,42.599998474121094,2016-01-31T15:23:42.000Z,83,Run,2016-01-31,2016-01-31T15:23:42Z
-79.54119365662336,8.926458740606904,42.599998474121094,2016-01-31T15:23:48.000Z,84,Run,2016-01-31,2016-01-31T15:23:48Z
-79.54132609069347,8.926626294851303,42.599998474121094,2016-01-31T15:23:54.000Z,84,Run,2016-01-31,2016-01-31T15:23:54Z
-79.5414091553539,8.92673609778285,42.599998474121094,2016-01-31T15:23:58.000Z,84,Run,2016-01-31,2016-01-31T15:23:58Z
-79.5415407512337,8.926900466904044,42.599998474121094,2016-01-31T15:24:04.000Z,83,Run,2016-01-31,2016-01-31T15:24:04Z
-79.54166170209646,8.927059220150113,43,2016-01-31T15:24:10.000Z,83,Run,2016-01-31,2016-01-31T15:24:10Z
-79.54179413616657,8.92722275108099,43,2016-01-31T15:24:16.000Z,84,Run,2016-01-31,2016-01-31T15:24:16Z
-79.54191475175321,8.927385611459613,43.599998474121094,2016-01-31T15:24:22.000Z,84,Run,2016-01-31,2016-01-31T15:24:22Z
-79.54203528352082,8.927559033036232,43.400001525878906,2016-01-31T15:24:28.000Z,86,Run,2016-01-31,2016-01-31T15:24:28Z
-79.54208641313016,8.927643271163106,44.79999923706055,2016-01-31T15:24:31.000Z,86,Run,2016-01-31,2016-01-31T15:24:31Z
-79.54216528683901,8.9277402497828,46,2016-01-31T15:24:35.000Z,85,Run,2016-01-31,2016-01-31T15:24:35Z
-79.54218464903533,8.927765311673284,44.599998474121094,2016-01-31T15:24:36.000Z,85,Run,2016-01-31,2016-01-31T15:24:36Z
-79.54226804897189,8.927874192595482,47.400001525878906,2016-01-31T15:24:41.000Z,85,Run,2016-01-31,2016-01-31T15:24:41Z
-79.5423074439168,8.927924316376448,44.79999923706055,2016-01-31T15:24:43.000Z,84,Run,2016-01-31,2016-01-31T15:24:43Z
-79.54234943725169,8.92797670327127,43.79999923706055,2016-01-31T15:24:45.000Z,84,Run,2016-01-31,2016-01-31T15:24:45Z
-79.5424749981612,8.928143670782447,44,2016-01-31T15:24:51.000Z,85,Run,2016-01-31,2016-01-31T15:24:51Z
-79.54260734841228,8.92830602824688,44.20000076293945,2016-01-31T15:24:57.000Z,85,Run,2016-01-31,2016-01-31T15:24:57Z
-79.5427300594747,8.928459417074919,43.79999923706055,2016-01-31T15:25:03.000Z,84,Run,2016-01-31,2016-01-31T15:25:03Z
-79.5428563747555,8.928628647699952,43.599998474121094,2016-01-31T15:25:09.000Z,84,Run,2016-01-31,2016-01-31T15:25:09Z
-79.54298336058855,8.928788909688592,43.599998474121094,2016-01-31T15:25:15.000Z,84,Run,2016-01-31,2016-01-31T15:25:15Z
-79.54312157817185,8.928943052887917,43.599998474121094,2016-01-31T15:25:21.000Z,84,Run,2016-01-31,2016-01-31T15:25:21Z
-79.54324252903461,8.929095100611448,43.400001525878906,2016-01-31T15:25:27.000Z,84,Run,2016-01-31,2016-01-31T15:25:27Z
-79.54336943104863,8.929261146113276,43.400001525878906,2016-01-31T15:25:33.000Z,84,Run,2016-01-31,2016-01-31T15:25:33Z
-79.54348686151206,8.929420821368694,44.20000076293945,2016-01-31T15:25:39.000Z,84,Run,2016-01-31,2016-01-31T15:25:39Z
-79.54360345378518,8.929582675918937,45,2016-01-31T15:25:45.000Z,84,Run,2016-01-31,2016-01-31T15:25:45Z
-79.54365885816514,8.929660208523273,43.20000076293945,2016-01-31T15:25:48.000Z,84,Run,2016-01-31,2016-01-31T15:25:48Z
-79.54378341324627,8.929824661463499,43.79999923706055,2016-01-31T15:25:54.000Z,84,Run,2016-01-31,2016-01-31T15:25:54Z
-79.54390553757548,8.929978469386697,43.79999923706055,2016-01-31T15:26:00.000Z,84,Run,2016-01-31,2016-01-31T15:26:00Z
-79.54403738491237,8.930145772174,43.79999923706055,2016-01-31T15:26:06.000Z,83,Run,2016-01-31,2016-01-31T15:26:06Z
-79.54415129497647,8.930318104103208,43.79999923706055,2016-01-31T15:26:12.000Z,84,Run,2016-01-31,2016-01-31T15:26:12Z
-79.54425992444158,8.930463530123234,44.20000076293945,2016-01-31T15:26:17.000Z,84,Run,2016-01-31,2016-01-31T15:26:17Z
-79.54439420253038,8.930606609210372,44,2016-01-31T15:26:23.000Z,84,Run,2016-01-31,2016-01-31T15:26:23Z
-79.5444397162646,8.93066268414259,44.20000076293945,2016-01-31T15:26:25.000Z,84,Run,2016-01-31,2016-01-31T15:26:25Z
-79.54450425691903,8.930734684690833,43.20000076293945,2016-01-31T15:26:28.000Z,84,Run,2016-01-31,2016-01-31T15:26:28Z
-79.54452336765826,8.930760333314538,44.20000076293945,2016-01-31T15:26:29.000Z,84,Run,2016-01-31,2016-01-31T15:26:29Z
-79.54466426745057,8.930923026055098,44.599998474121094,2016-01-31T15:26:35.000Z,84,Run,2016-01-31,2016-01-31T15:26:35Z
-79.54479376785457,8.931081108748913,44.400001525878906,2016-01-31T15:26:41.000Z,84,Run,2016-01-31,2016-01-31T15:26:41Z
-79.54486417584121,8.931159563362598,45.599998474121094,2016-01-31T15:26:44.000Z,83,Run,2016-01-31,2016-01-31T15:26:44Z
-79.54498613253236,8.931288057938218,44.20000076293945,2016-01-31T15:26:49.000Z,84,Run,2016-01-31,2016-01-31T15:26:49Z
-79.54505536705256,8.931360812857747,45.400001525878906,2016-01-31T15:26:52.000Z,84,Run,2016-01-31,2016-01-31T15:26:52Z
-79.54512543976307,8.931441865861416,44.400001525878906,2016-01-31T15:26:55.000Z,84,Run,2016-01-31,2016-01-31T15:26:55Z
-79.54524144530296,8.931586956605315,44.400001525878906,2016-01-31T15:27:00.000Z,84,Run,2016-01-31,2016-01-31T15:27:00Z
-79.54536641947925,8.931729616597295,44,2016-01-31T15:27:05.000Z,84,Run,2016-01-31,2016-01-31T15:27:05Z
-79.54548980109394,8.931872444227338,43.400001525878906,2016-01-31T15:27:10.000Z,84,Run,2016-01-31,2016-01-31T15:27:10Z
-79.54563061706722,8.932036478072405,45.20000076293945,2016-01-31T15:27:16.000Z,84,Run,2016-01-31,2016-01-31T15:27:16Z
-79.54565316438675,8.932063886895776,45.400001525878906,2016-01-31T15:27:17.000Z,83,Run,2016-01-31,2016-01-31T15:27:17Z
-79.5457798987627,8.932221718132496,45.599998474121094,2016-01-31T15:27:23.000Z,84,Run,2016-01-31,2016-01-31T15:27:23Z
-79.54586195759475,8.932327833026648,43.400001525878906,2016-01-31T15:27:27.000Z,84,Run,2016-01-31,2016-01-31T15:27:27Z
-79.54590537585318,8.932389607653022,44.599998474121094,2016-01-31T15:27:29.000Z,83,Run,2016-01-31,2016-01-31T15:27:29Z
-79.54602808691561,8.932551881298423,44,2016-01-31T15:27:35.000Z,84,Run,2016-01-31,2016-01-31T15:27:35Z
-79.54615415073931,8.932720944285393,44.20000076293945,2016-01-31T15:27:41.000Z,84,Run,2016-01-31,2016-01-31T15:27:41Z
-79.54627350904047,8.932882882654667,44,2016-01-31T15:27:47.000Z,84,Run,2016-01-31,2016-01-31T15:27:47Z
-79.54639445990324,8.933047335594893,44.20000076293945,2016-01-31T15:27:53.000Z,83,Run,2016-01-31,2016-01-31T15:27:53Z
-79.54652362503111,8.933212626725435,44.599998474121094,2016-01-31T15:27:59.000Z,84,Run,2016-01-31,2016-01-31T15:27:59Z
-79.54664063639939,8.93337800167501,44.400001525878906,2016-01-31T15:28:05.000Z,84,Run,2016-01-31,2016-01-31T15:28:05Z
-79.54676904715598,8.933537928387523,44.79999923706055,2016-01-31T15:28:11.000Z,84,Run,2016-01-31,2016-01-31T15:28:11Z
-79.5468576438725,8.93363792449236,46,2016-01-31T15:28:15.000Z,84,Run,2016-01-31,2016-01-31T15:28:15Z
-79.54698731191456,8.933804389089346,45,2016-01-31T15:28:21.000Z,84,Run,2016-01-31,2016-01-31T15:28:21Z
-79.54714673571289,8.933937158435583,45.20000076293945,2016-01-31T15:28:27.000Z,83,Run,2016-01-31,2016-01-31T15:28:27Z
-79.5472997892648,8.934071436524391,45.79999923706055,2016-01-31T15:28:33.000Z,83,Run,2016-01-31,2016-01-31T15:28:33Z
-79.54741789028049,8.934180568903685,47.20000076293945,2016-01-31T15:28:38.000Z,84,Run,2016-01-31,2016-01-31T15:28:38Z
-79.54757521860301,8.934312080964446,45.79999923706055,2016-01-31T15:28:44.000Z,83,Run,2016-01-31,2016-01-31T15:28:44Z
-79.54767898656428,8.934394055977464,47,2016-01-31T15:28:48.000Z,84,Run,2016-01-31,2016-01-31T15:28:48Z
-79.54783245921135,8.934513749554753,46.20000076293945,2016-01-31T15:28:54.000Z,84,Run,2016-01-31,2016-01-31T15:28:54Z
-79.54785810783505,8.934535458683968,48.400001525878906,2016-01-31T15:28:55.000Z,84,Run,2016-01-31,2016-01-31T15:28:55Z
-79.54788224771619,8.934561610221863,49.599998474121094,2016-01-31T15:28:56.000Z,84,Run,2016-01-31,2016-01-31T15:28:56Z
-79.5479576010257,8.934623720124364,47.400001525878906,2016-01-31T15:28:59.000Z,84,Run,2016-01-31,2016-01-31T15:28:59Z
-79.5481233112514,8.93475104123354,46.599998474121094,2016-01-31T15:29:05.000Z,83,Run,2016-01-31,2016-01-31T15:29:05Z
-79.54828474670649,8.934866040945053,47,2016-01-31T15:29:11.000Z,84,Run,2016-01-31,2016-01-31T15:29:11Z
-79.54844769090414,8.934984980151057,47.20000076293945,2016-01-31T15:29:17.000Z,84,Run,2016-01-31,2016-01-31T15:29:17Z
-79.54861574806273,8.935109451413155,47.400001525878906,2016-01-31T15:29:23.000Z,83,Run,2016-01-31,2016-01-31T15:29:23Z
-79.54878229647875,8.935229061171412,47.599998474121094,2016-01-31T15:29:29.000Z,83,Run,2016-01-31,2016-01-31T15:29:29Z
-79.54893719404936,8.935351017862558,47.79999923706055,2016-01-31T15:29:35.000Z,83,Run,2016-01-31,2016-01-31T15:29:35Z
-79.54909896478057,8.935468448325992,48.20000076293945,2016-01-31T15:29:41.000Z,83,Run,2016-01-31,2016-01-31T15:29:41Z
-79.54925771802664,8.935587890446186,48.400001525878906,2016-01-31T15:29:47.000Z,83,Run,2016-01-31,2016-01-31T15:29:47Z
-79.5493580494076,8.935666345059872,48.599998474121094,2016-01-31T15:29:51.000Z,83,Run,2016-01-31,2016-01-31T15:29:51Z
-79.54951135441661,8.935775896534324,48.79999923706055,2016-01-31T15:29:57.000Z,84,Run,2016-01-31,2016-01-31T15:29:57Z
-79.54967580735683,8.935898020863533,49,2016-01-31T15:30:03.000Z,83,Run,2016-01-31,2016-01-31T15:30:03Z
-79.5498419366777,8.93602006137371,49.20000076293945,2016-01-31T15:30:09.000Z,83,Run,2016-01-31,2016-01-31T15:30:09Z
-79.55001577734947,8.936125673353672,49.79999923706055,2016-01-31T15:30:15.000Z,83,Run,2016-01-31,2016-01-31T15:30:15Z
-79.55009733326733,8.936177976429462,51.20000076293945,2016-01-31T15:30:18.000Z,83,Run,2016-01-31,2016-01-31T15:30:18Z
-79.55019431188703,8.936250479891896,49.599998474121094,2016-01-31T15:30:22.000Z,85,Run,2016-01-31,2016-01-31T15:30:22Z
-79.55021853558719,8.936268081888556,51,2016-01-31T15:30:23.000Z,85,Run,2016-01-31,2016-01-31T15:30:23Z
-79.55027184449136,8.936303621158004,48.20000076293945,2016-01-31T15:30:25.000Z,85,Run,2016-01-31,2016-01-31T15:30:25Z
-79.55029824748635,8.936323318630457,46.79999923706055,2016-01-31T15:30:26.000Z,85,Run,2016-01-31,2016-01-31T15:30:26Z
-79.55032448284328,8.936339495703578,45.599998474121094,2016-01-31T15:30:27.000Z,85,Run,2016-01-31,2016-01-31T15:30:27Z
-79.55035390332341,8.936356762424111,43,2016-01-31T15:30:28.000Z,85,Run,2016-01-31,2016-01-31T15:30:28Z
-79.55041483975947,8.936392636969686,46.599998474121094,2016-01-31T15:30:30.000Z,84,Run,2016-01-31,2016-01-31T15:30:30Z
-79.5504408236593,8.936412250623107,49.20000076293945,2016-01-31T15:30:31.000Z,85,Run,2016-01-31,2016-01-31T15:30:31Z
-79.55051902681589,8.936471762135625,50.599998474121094,2016-01-31T15:30:34.000Z,84,Run,2016-01-31,2016-01-31T15:30:34Z
-79.55056655220687,8.936514090746641,52.79999923706055,2016-01-31T15:30:36.000Z,84,Run,2016-01-31,2016-01-31T15:30:36Z
-79.55059320665896,8.936533788219094,54.20000076293945,2016-01-31T15:30:37.000Z,84,Run,2016-01-31,2016-01-31T15:30:37Z
-79.55064794048667,8.936575530096889,52.79999923706055,2016-01-31T15:30:39.000Z,84,Run,2016-01-31,2016-01-31T15:30:39Z
-79.55072932876647,8.936632694676518,51.400001525878906,2016-01-31T15:30:42.000Z,84,Run,2016-01-31,2016-01-31T15:30:42Z
-79.55078288912773,8.936676532030106,49.599998474121094,2016-01-31T15:30:44.000Z,84,Run,2016-01-31,2016-01-31T15:30:44Z
-79.55093543976545,8.936795135959983,49.79999923706055,2016-01-31T15:30:50.000Z,83,Run,2016-01-31,2016-01-31T15:30:50Z
-79.55109821632504,8.936906615272164,49.400001525878906,2016-01-31T15:30:56.000Z,83,Run,2016-01-31,2016-01-31T15:30:56Z
-79.55115236341953,8.93693913705647,53,2016-01-31T15:30:58.000Z,83,Run,2016-01-31,2016-01-31T15:30:58Z
-79.55118245445192,8.936959002166986,55.400001525878906,2016-01-31T15:30:59.000Z,83,Run,2016-01-31,2016-01-31T15:30:59Z
-79.5512712188065,8.937016585841775,54.20000076293945,2016-01-31T15:31:02.000Z,84,Run,2016-01-31,2016-01-31T15:31:02Z
-79.55130122601986,8.93703879788518,56,2016-01-31T15:31:03.000Z,84,Run,2016-01-31,2016-01-31T15:31:03Z
-79.55133131705225,8.937058746814728,57.20000076293945,2016-01-31T15:31:04.000Z,84,Run,2016-01-31,2016-01-31T15:31:04Z
-79.55138898454607,8.937099063768983,52.20000076293945,2016-01-31T15:31:06.000Z,83,Run,2016-01-31,2016-01-31T15:31:06Z
-79.55141932703555,8.937119515612721,50.79999923706055,2016-01-31T15:31:07.000Z,83,Run,2016-01-31,2016-01-31T15:31:07Z
-79.55144723877311,8.937142817303538,50.400001525878906,2016-01-31T15:31:08.000Z,83,Run,2016-01-31,2016-01-31T15:31:08Z
-79.5515336561948,8.937209956347942,49.79999923706055,2016-01-31T15:31:11.000Z,83,Run,2016-01-31,2016-01-31T15:31:11Z
-79.55167782492936,8.937322944402695,49.20000076293945,2016-01-31T15:31:16.000Z,84,Run,2016-01-31,2016-01-31T15:31:16Z
-79.55184479244053,8.937439704313874,49.599998474121094,2016-01-31T15:31:22.000Z,84,Run,2016-01-31,2016-01-31T15:31:22Z
-79.55197999253869,8.93753768876195,47.79999923706055,2016-01-31T15:31:27.000Z,83,Run,2016-01-31,2016-01-31T15:31:27Z
-79.55209256149828,8.937618741765618,49,2016-01-31T15:31:31.000Z,84,Run,2016-01-31,2016-01-31T15:31:31Z
-79.55224083736539,8.937740866094828,48.79999923706055,2016-01-31T15:31:37.000Z,83,Run,2016-01-31,2016-01-31T15:31:37Z
-79.55226925201714,8.937761401757598,50,2016-01-31T15:31:38.000Z,83,Run,2016-01-31,2016-01-31T15:31:38Z
-79.5524285081774,8.937889309599996,49.599998474121094,2016-01-31T15:31:44.000Z,84,Run,2016-01-31,2016-01-31T15:31:44Z
-79.55257695168257,8.938005147501826,49.20000076293945,2016-01-31T15:31:50.000Z,83,Run,2016-01-31,2016-01-31T15:31:50Z
-79.55272070132196,8.938116459175944,49.599998474121094,2016-01-31T15:31:55.000Z,85,Run,2016-01-31,2016-01-31T15:31:55Z
-79.55286419950426,8.93823355436325,49.79999923706055,2016-01-31T15:32:00.000Z,83,Run,2016-01-31,2016-01-31T15:32:00Z
-79.55303535796702,8.938362803310156,49.400001525878906,2016-01-31T15:32:06.000Z,83,Run,2016-01-31,2016-01-31T15:32:06Z
-79.55319629050791,8.938482999801636,49.400001525878906,2016-01-31T15:32:12.000Z,84,Run,2016-01-31,2016-01-31T15:32:12Z
-79.55333668738604,8.938592551276088,49,2016-01-31T15:32:17.000Z,83,Run,2016-01-31,2016-01-31T15:32:17Z
-79.55348756164312,8.93873730674386,48.79999923706055,2016-01-31T15:32:23.000Z,83,Run,2016-01-31,2016-01-31T15:32:23Z
-79.55364329740405,8.93886772915721,48.599998474121094,2016-01-31T15:32:29.000Z,82,Run,2016-01-31,2016-01-31T15:32:29Z
-79.55381085164845,8.93898406997323,48.400001525878906,2016-01-31T15:32:35.000Z,83,Run,2016-01-31,2016-01-31T15:32:35Z
-79.55398041754961,8.93910912796855,48.400001525878906,2016-01-31T15:32:41.000Z,83,Run,2016-01-31,2016-01-31T15:32:41Z
-79.55413598567247,8.939233431592584,48.400001525878906,2016-01-31T15:32:47.000Z,84,Run,2016-01-31,2016-01-31T15:32:47Z
-79.55428551882505,8.939358154311776,48.79999923706055,2016-01-31T15:32:53.000Z,84,Run,2016-01-31,2016-01-31T15:32:53Z
-79.55442775972188,8.939472986385226,48.599998474121094,2016-01-31T15:32:58.000Z,84,Run,2016-01-31,2016-01-31T15:32:58Z
-79.55459305085242,8.939607264474034,49.599998474121094,2016-01-31T15:33:04.000Z,84,Run,2016-01-31,2016-01-31T15:33:04Z
-79.55474543385208,8.939733831211925,49.400001525878906,2016-01-31T15:33:10.000Z,83,Run,2016-01-31,2016-01-31T15:33:10Z
-79.55490494146943,8.939868193119764,49,2016-01-31T15:33:17.000Z,83,Run,2016-01-31,2016-01-31T15:33:17Z
-79.5550375431776,8.93999450840056,48.79999923706055,2016-01-31T15:33:23.000Z,83,Run,2016-01-31,2016-01-31T15:33:23Z
-79.55504961311817,8.94002677872777,48.79999923706055,2016-01-31T15:33:25.000Z,83,Run,2016-01-31,2016-01-31T15:33:25Z
-79.55490284599364,8.93991052173078,48.79999923706055,2016-01-31T15:33:32.000Z,83,Run,2016-01-31,2016-01-31T15:33:32Z
-79.55475867725909,8.93976828083396,48.79999923706055,2016-01-31T15:33:39.000Z,84,Run,2016-01-31,2016-01-31T15:33:39Z
-79.55460855737329,8.939634170383215,48.599998474121094,2016-01-31T15:33:45.000Z,83,Run,2016-01-31,2016-01-31T15:33:45Z
-79.55444460734725,8.939501065760851,49,2016-01-31T15:33:51.000Z,84,Run,2016-01-31,2016-01-31T15:33:51Z
-79.55427386797965,8.939378438517451,48.79999923706055,2016-01-31T15:33:57.000Z,84,Run,2016-01-31,2016-01-31T15:33:57Z
-79.55411192961037,8.939245836809278,48.599998474121094,2016-01-31T15:34:03.000Z,83,Run,2016-01-31,2016-01-31T15:34:03Z
-79.55394362099469,8.939108792692423,48.79999923706055,2016-01-31T15:34:09.000Z,84,Run,2016-01-31,2016-01-31T15:34:09Z
-79.55379576422274,8.938997983932495,48.599998474121094,2016-01-31T15:34:14.000Z,84,Run,2016-01-31,2016-01-31T15:34:14Z
-79.55364069901407,8.938884576782584,49.20000076293945,2016-01-31T15:34:20.000Z,84,Run,2016-01-31,2016-01-31T15:34:20Z
-79.55348345451057,8.938750214874744,49.599998474121094,2016-01-31T15:34:26.000Z,84,Run,2016-01-31,2016-01-31T15:34:26Z
-79.55333995632827,8.938610823825002,50,2016-01-31T15:34:32.000Z,84,Run,2016-01-31,2016-01-31T15:34:32Z
-79.55318220891058,8.938484508544207,50,2016-01-31T15:34:38.000Z,83,Run,2016-01-31,2016-01-31T15:34:38Z
-79.5531553030014,8.938464308157563,50.20000076293945,2016-01-31T15:34:39.000Z,84,Run,2016-01-31,2016-01-31T15:34:39Z
-79.55299001187086,8.938339333981276,50.20000076293945,2016-01-31T15:34:45.000Z,84,Run,2016-01-31,2016-01-31T15:34:45Z
-79.5528328511864,8.93821301870048,50.599998474121094,2016-01-31T15:34:51.000Z,84,Run,2016-01-31,2016-01-31T15:34:51Z
-79.55267443321645,8.93808544613421,50.599998474121094,2016-01-31T15:34:57.000Z,83,Run,2016-01-31,2016-01-31T15:34:57Z
-79.55251526087523,8.937961645424366,50.20000076293945,2016-01-31T15:35:03.000Z,84,Run,2016-01-31,2016-01-31T15:35:03Z
-79.55235365778208,8.937834156677127,50.599998474121094,2016-01-31T15:35:09.000Z,84,Run,2016-01-31,2016-01-31T15:35:09Z
-79.55219339579344,8.93770189024508,50,2016-01-31T15:35:15.000Z,84,Run,2016-01-31,2016-01-31T15:35:15Z
-79.55203296616673,8.93757632933557,50.400001525878906,2016-01-31T15:35:21.000Z,84,Run,2016-01-31,2016-01-31T15:35:21Z
-79.55186859704554,8.937457809224725,50.20000076293945,2016-01-31T15:35:27.000Z,83,Run,2016-01-31,2016-01-31T15:35:27Z
-79.55170246772468,8.937339205294847,50.79999923706055,2016-01-31T15:35:33.000Z,83,Run,2016-01-31,2016-01-31T15:35:33Z
-79.55153013579547,8.937214482575655,50.79999923706055,2016-01-31T15:35:39.000Z,84,Run,2016-01-31,2016-01-31T15:35:39Z
-79.55149920657277,8.937193024903536,51.20000076293945,2016-01-31T15:35:40.000Z,84,Run,2016-01-31,2016-01-31T15:35:40Z
